,Date,Game_Index,Team,GameYear
827,2018-12-12,10,MIA,18
828,2018-12-12,11,WAS,18
829,2018-12-12,11,BOS,18
830,2018-12-13,1,HOU,18
831,2018-12-13,1,LAL,18
832,2018-12-13,2,ORL,18
833,2018-12-13,2,CHI,18
834,2018-12-13,3,PHO,18
835,2018-12-13,3,DAL,18
836,2018-12-13,4,SAS,18
837,2018-12-13,4,LAC,18
838,2018-12-14,1,BOS,18
839,2018-12-14,1,ATL,18
840,2018-12-14,2,BRK,18
841,2018-12-14,2,WAS,18
842,2018-12-14,3,CHO,18
843,2018-12-14,3,NYK,18
844,2018-12-14,4,CLE,18
845,2018-12-14,4,MIL,18
846,2018-12-14,5,DEN,18
847,2018-12-14,5,OKC,18
848,2018-12-14,6,MEM,18
849,2018-12-14,6,MIA,18
850,2018-12-14,7,PHI,18
851,2018-12-14,7,IND,18
852,2018-12-14,8,POR,18
853,2018-12-14,8,TOR,18
854,2018-12-14,9,SAC,18
855,2018-12-14,9,GSW,18
856,2018-12-15,1,CHO,18
857,2018-12-15,1,LAL,18
858,2018-12-15,2,DET,18
859,2018-12-15,2,BOS,18
860,2018-12-15,3,MEM,18
861,2018-12-15,3,HOU,18
862,2018-12-15,4,OKC,18
863,2018-12-15,4,LAC,18
864,2018-12-15,5,ORL,18
865,2018-12-15,5,UTA,18
866,2018-12-15,6,PHO,18
867,2018-12-15,6,MIN,18
868,2018-12-15,7,SAS,18
869,2018-12-15,7,CHI,18
870,2018-12-16,1,BRK,18
871,2018-12-16,1,ATL,18
872,2018-12-16,2,CLE,18
873,2018-12-16,2,PHI,18
874,2018-12-16,3,DAL,18
875,2018-12-16,3,SAC,18
876,2018-12-16,4,DEN,18
877,2018-12-16,4,TOR,18
878,2018-12-16,5,IND,18
879,2018-12-16,5,NYK,18
880,2018-12-16,6,NOP,18
881,2018-12-16,6,MIA,18
882,2018-12-16,7,WAS,18
883,2018-12-16,7,LAL,18
884,2018-12-17,1,DET,18
885,2018-12-17,1,MIL,18
886,2018-12-17,2,GSW,18
887,2018-12-17,2,MEM,18
888,2018-12-17,3,HOU,18
889,2018-12-17,3,UTA,18
890,2018-12-17,4,LAC,18
891,2018-12-17,4,POR,18
892,2018-12-17,5,MIN,18
893,2018-12-17,5,SAC,18
894,2018-12-17,6,NYK,18
895,2018-12-17,6,PHO,18
896,2018-12-17,7,OKC,18
897,2018-12-17,7,CHI,18
898,2018-12-17,8,SAS,18
899,2018-12-17,8,PHI,18
900,2018-12-18,1,ATL,18
901,2018-12-18,1,WAS,18
902,2018-12-18,2,BRK,18
903,2018-12-18,2,LAL,18
904,2018-12-18,3,DEN,18
905,2018-12-18,3,DAL,18
906,2018-12-18,4,IND,18
907,2018-12-18,4,CLE,18
908,2018-12-19,1,BOS,18
909,2018-12-19,1,PHO,18
910,2018-12-19,2,CHI,18
911,2018-12-19,2,BRK,18
912,2018-12-19,3,CHO,18
913,2018-12-19,3,CLE,18
914,2018-12-19,4,HOU,18
915,2018-12-19,4,WAS,18
916,2018-12-19,5,MIL,18
917,2018-12-19,5,NOP,18
918,2018-12-19,6,MIN,18
919,2018-12-19,6,DET,18
920,2018-12-19,7,ORL,18
921,2018-12-19,7,SAS,18
922,2018-12-19,8,PHI,18
923,2018-12-19,8,NYK,18
924,2018-12-19,9,POR,18
925,2018-12-19,9,MEM,18
926,2018-12-19,10,SAC,18
927,2018-12-19,10,OKC,18
928,2018-12-19,11,TOR,18
929,2018-12-19,11,IND,18
930,2018-12-19,12,UTA,18
931,2018-12-19,12,GSW,18
932,2018-12-20,1,LAC,18
933,2018-12-20,1,DAL,18
934,2018-12-20,2,MIA,18
935,2018-12-20,2,HOU,18
936,2018-12-21,1,BOS,18
937,2018-12-21,1,MIL,18
938,2018-12-21,2,BRK,18
939,2018-12-21,2,IND,18
940,2018-12-21,3,CHI,18
941,2018-12-21,3,ORL,18
942,2018-12-21,4,CHO,18
943,2018-12-21,4,DET,18
944,2018-12-21,5,LAL,18
945,2018-12-21,5,NOP,18
946,2018-12-21,6,NYK,18
947,2018-12-21,6,ATL,18
948,2018-12-21,7,POR,18
949,2018-12-21,7,UTA,18
950,2018-12-21,8,SAC,18
951,2018-12-21,8,MEM,18
952,2018-12-21,9,SAS,18
953,2018-12-21,9,MIN,18
954,2018-12-21,10,TOR,18
955,2018-12-21,10,CLE,18
956,2018-12-22,1,GSW,18
957,2018-12-22,1,DAL,18
958,2018-12-22,2,HOU,18
959,2018-12-22,2,SAS,18
960,2018-12-22,3,LAC,18
961,2018-12-22,3,DEN,18
962,2018-12-22,4,MIA,18
963,2018-12-22,4,MIL,18
964,2018-12-22,5,PHI,18
965,2018-12-22,5,TOR,18
966,2018-12-22,6,UTA,18
967,2018-12-22,6,OKC,18
968,2018-12-22,7,WAS,18
969,2018-12-22,7,PHO,18
970,2018-12-23,1,BOS,18
971,2018-12-23,1,CHO,18
972,2018-12-23,2,BRK,18
973,2018-12-23,2,PHO,18
974,2018-12-23,3,CLE,18
975,2018-12-23,3,CHI,18
976,2018-12-23,4,DET,18
977,2018-12-23,4,ATL,18
978,2018-12-23,5,GSW,18
979,2018-12-23,5,LAC,18
980,2018-12-23,6,IND,18
981,2018-12-23,6,WAS,18
982,2018-12-23,7,LAL,18
983,2018-12-23,7,MEM,18
984,2018-12-23,8,OKC,18
985,2018-12-23,8,MIN,18
986,2018-12-23,9,ORL,18
987,2018-12-23,9,MIA,18
988,2018-12-23,10,POR,18
989,2018-12-23,10,DAL,18
990,2018-12-23,11,SAC,18
991,2018-12-23,11,NOP,18
992,2018-12-25,1,BOS,18
993,2018-12-25,1,PHI,18
994,2018-12-25,2,GSW,18
995,2018-12-25,2,LAL,18
996,2018-12-25,3,HOU,18
997,2018-12-25,3,OKC,18
998,2018-12-25,4,NYK,18
999,2018-12-25,4,MIL,18
1000,2018-12-25,5,UTA,18
1001,2018-12-25,5,POR,18
1002,2018-12-26,1,ATL,18
1003,2018-12-26,1,IND,18
1004,2018-12-26,2,BRK,18
1005,2018-12-26,2,CHO,18
1006,2018-12-26,3,CHI,18
1007,2018-12-26,3,MIN,18
1008,2018-12-26,4,DAL,18
1009,2018-12-26,4,NOP,18
1010,2018-12-26,5,DET,18
1011,2018-12-26,5,WAS,18
1012,2018-12-26,6,LAC,18
1013,2018-12-26,6,SAC,18
1014,2018-12-26,7,MEM,18
1015,2018-12-26,7,CLE,18
1016,2018-12-26,8,MIA,18
1017,2018-12-26,8,TOR,18
1018,2018-12-26,9,ORL,18
1019,2018-12-26,9,PHO,18
1020,2018-12-26,10,SAS,18
1021,2018-12-26,10,DEN,18
1022,2018-12-27,1,GSW,18
1023,2018-12-27,1,POR,18
1024,2018-12-27,2,HOU,18
1025,2018-12-27,2,BOS,18
1026,2018-12-27,3,MIL,18
1027,2018-12-27,3,NYK,18
1028,2018-12-27,4,SAC,18
1029,2018-12-27,4,LAL,18
1030,2018-12-27,5,UTA,18
1031,2018-12-27,5,PHI,18
1032,2018-12-28,1,CHO,18
1033,2018-12-28,1,BRK,18
1034,2018-12-28,2,DEN,18
1035,2018-12-28,2,SAS,18
1036,2018-12-28,3,IND,18
1037,2018-12-28,3,DET,18
1038,2018-12-28,4,LAL,18
1039,2018-12-28,4,LAC,18
1040,2018-12-28,5,MIA,18
1041,2018-12-28,5,CLE,18
1042,2018-12-28,6,MIN,18
1043,2018-12-28,6,ATL,18
1044,2018-12-28,7,NOP,18
1045,2018-12-28,7,DAL,18
1046,2018-12-28,8,ORL,18
1047,2018-12-28,8,TOR,18
1048,2018-12-28,9,PHO,18
1049,2018-12-28,9,OKC,18
1050,2018-12-28,10,WAS,18
1051,2018-12-28,10,CHI,18
1052,2018-12-29,1,ATL,18
1053,2018-12-29,1,CLE,18
1054,2018-12-29,2,LAC,18
1055,2018-12-29,2,SAS,18
1056,2018-12-29,3,MEM,18
1057,2018-12-29,3,BOS,18
1058,2018-12-29,4,MIL,18
1059,2018-12-29,4,BRK,18
1060,2018-12-29,5,NOP,18
1061,2018-12-29,5,HOU,18
1062,2018-12-29,6,PHO,18
1063,2018-12-29,6,DEN,18
1064,2018-12-29,7,POR,18
1065,2018-12-29,7,GSW,18
1066,2018-12-29,8,UTA,18
1067,2018-12-29,8,NYK,18
1068,2018-12-29,9,WAS,18
1069,2018-12-29,9,CHO,18
1070,2018-12-30,1,DAL,18
1071,2018-12-30,1,OKC,18
1072,2018-12-30,2,LAL,18
1073,2018-12-30,2,SAC,18
1074,2018-12-30,3,MIA,18
1075,2018-12-30,3,MIN,18
1076,2018-12-30,4,ORL,18
1077,2018-12-30,4,DET,18
1078,2018-12-30,5,POR,18
1079,2018-12-30,5,PHI,18
1080,2018-12-30,6,TOR,18
1081,2018-12-30,6,CHI,18
1082,2018-12-31,1,CHO,18
1083,2018-12-31,1,ORL,18
1084,2018-12-31,2,HOU,18
1085,2018-12-31,2,MEM,18
1086,2018-12-31,3,IND,18
1087,2018-12-31,3,ATL,18
1088,2018-12-31,4,NOP,18
1089,2018-12-31,4,MIN,18
1090,2018-12-31,5,OKC,18
1091,2018-12-31,5,DAL,18
1092,2018-12-31,6,PHO,18
1093,2018-12-31,6,GSW,18
1094,2018-12-31,7,SAS,18
1095,2018-12-31,7,BOS,18
1096,2019-01-01,1,DEN,18
1097,2019-01-01,1,NYK,18
1098,2019-01-01,2,LAC,18
1099,2019-01-01,2,PHI,18
1100,2019-01-01,3,MIL,18
1101,2019-01-01,3,DET,18
1102,2019-01-01,4,SAC,18
1103,2019-01-01,4,POR,18
1104,2019-01-01,5,TOR,18
1105,2019-01-01,5,UTA,18
1106,2019-01-02,1,BOS,18
1107,2019-01-02,1,MIN,18
1108,2019-01-02,2,BRK,18
1109,2019-01-02,2,NOP,18
1110,2019-01-02,3,CHI,18
1111,2019-01-02,3,ORL,18
1112,2019-01-02,4,CHO,18
1113,2019-01-02,4,DAL,18
1114,2019-01-02,5,CLE,18
1115,2019-01-02,5,MIA,18
1116,2019-01-02,6,LAL,18
1117,2019-01-02,6,OKC,18
1118,2019-01-02,7,MEM,18
1119,2019-01-02,7,DET,18
1120,2019-01-02,8,PHO,18
1121,2019-01-02,8,PHI,18
1122,2019-01-02,9,WAS,18
1123,2019-01-02,9,ATL,18
1124,2019-01-03,1,GSW,18
1125,2019-01-03,1,HOU,18
1126,2019-01-03,2,SAC,18
1127,2019-01-03,2,DEN,18
1128,2019-01-03,3,SAS,18
1129,2019-01-03,3,TOR,18
1130,2019-01-04,1,BOS,18
1131,2019-01-04,1,DAL,18
1132,2019-01-04,2,CHI,18
1133,2019-01-04,2,IND,18
1134,2019-01-04,3,CLE,18
1135,2019-01-04,3,UTA,18
1136,2019-01-04,4,LAL,18
1137,2019-01-04,4,NYK,18
1138,2019-01-04,5,MEM,18
1139,2019-01-04,5,BRK,18
1140,2019-01-04,6,MIA,18
1141,2019-01-04,6,WAS,18
1142,2019-01-04,7,MIL,18
1143,2019-01-04,7,ATL,18
1144,2019-01-04,8,MIN,18
1145,2019-01-04,8,ORL,18
1146,2019-01-04,9,PHO,18
1147,2019-01-04,9,LAC,18
1148,2019-01-04,10,POR,18
1149,2019-01-04,10,OKC,18
1150,2019-01-05,1,CLE,18
1151,2019-01-05,1,NOP,18
1152,2019-01-05,2,DEN,18
1153,2019-01-05,2,CHO,18
1154,2019-01-05,3,DET,18
1155,2019-01-05,3,UTA,18
1156,2019-01-05,4,MIL,18
1157,2019-01-05,4,TOR,18
1158,2019-01-05,5,PHI,18
1159,2019-01-05,5,DAL,18
1160,2019-01-05,6,POR,18
1161,2019-01-05,6,HOU,18
1162,2019-01-05,7,SAC,18
1163,2019-01-05,7,GSW,18
1164,2019-01-05,8,SAS,18
1165,2019-01-05,8,MEM,18
1166,2019-01-06,1,ATL,18
1167,2019-01-06,1,MIA,18
1168,2019-01-06,2,CHI,18
1169,2019-01-06,2,BRK,18
1170,2019-01-06,3,LAC,18
1171,2019-01-06,3,ORL,18
1172,2019-01-06,4,MIN,18
1173,2019-01-06,4,LAL,18
1174,2019-01-06,5,OKC,18
1175,2019-01-06,5,WAS,18
1176,2019-01-06,6,PHO,18
1177,2019-01-06,6,CHO,18
1178,2019-01-06,7,TOR,18
1179,2019-01-06,7,IND,18
1180,2019-01-07,1,BOS,18
1181,2019-01-07,1,BRK,18
1182,2019-01-07,2,DAL,18
1183,2019-01-07,2,LAL,18
1184,2019-01-07,3,DET,18
1185,2019-01-07,3,SAS,18
1186,2019-01-07,4,HOU,18
1187,2019-01-07,4,DEN,18
1188,2019-01-07,5,MIL,18
1189,2019-01-07,5,UTA,18
1190,2019-01-07,6,NOP,18
1191,2019-01-07,6,MEM,18
1192,2019-01-07,7,POR,18
1193,2019-01-07,7,NYK,18
1194,2019-01-07,8,SAC,18
1195,2019-01-07,8,ORL,18
1196,2019-01-08,1,CLE,18
1197,2019-01-08,1,IND,18
1198,2019-01-08,2,GSW,18
1199,2019-01-08,2,NYK,18
1200,2019-01-08,3,LAC,18
1201,2019-01-08,3,CHO,18
1202,2019-01-08,4,MIA,18
1203,2019-01-08,4,DEN,18
1204,2019-01-08,5,OKC,18
1205,2019-01-08,5,MIN,18
1206,2019-01-08,6,PHI,18
1207,2019-01-08,6,WAS,18
1208,2019-01-08,7,PHO,18
1209,2019-01-08,7,SAC,18
1210,2019-01-08,8,TOR,18
1211,2019-01-08,8,ATL,18
1212,2019-01-09,1,BOS,18
1213,2019-01-09,1,IND,18
1214,2019-01-09,2,BRK,18
1215,2019-01-09,2,ATL,18
1216,2019-01-09,3,DAL,18
1217,2019-01-09,3,PHO,18
1218,2019-01-09,4,HOU,18
1219,2019-01-09,4,MIL,18
1220,2019-01-09,5,LAL,18
1221,2019-01-09,5,DET,18
1222,2019-01-09,6,MEM,18
1223,2019-01-09,6,SAS,18
1224,2019-01-09,7,NOP,18
1225,2019-01-09,7,CLE,18
1226,2019-01-09,8,POR,18
1227,2019-01-09,8,CHI,18
1228,2019-01-09,9,UTA,18
1229,2019-01-09,9,ORL,18
1230,2019-01-09,10,WAS,18
1231,2019-01-09,10,PHI,18
1232,2019-01-10,1,DEN,18
1233,2019-01-10,1,LAC,18
1234,2019-01-10,2,MIA,18
1235,2019-01-10,2,BOS,18
1236,2019-01-10,3,SAC,18
1237,2019-01-10,3,DET,18
1238,2019-01-10,4,SAS,18
1239,2019-01-10,4,OKC,18
1240,2019-01-11,1,GSW,18
1241,2019-01-11,1,CHI,18
1242,2019-01-11,2,HOU,18
1243,2019-01-11,2,CLE,18
1244,2019-01-11,3,MIN,18
1245,2019-01-11,3,DAL,18
1246,2019-01-11,4,NYK,18
1247,2019-01-11,4,IND,18
1248,2019-01-11,5,PHI,18
1249,2019-01-11,5,ATL,18
1250,2019-01-11,6,POR,18
1251,2019-01-11,6,CHO,18
1252,2019-01-11,7,TOR,18
1253,2019-01-11,7,BRK,18
1254,2019-01-11,8,UTA,18
1255,2019-01-11,8,LAL,18
1256,2019-01-11,9,WAS,18
1257,2019-01-11,9,MIL,18
1258,2019-01-12,1,LAC,18
1259,2019-01-12,1,DET,18
1260,2019-01-12,2,MIA,18
1261,2019-01-12,2,MEM,18
1262,2019-01-12,3,MIN,18
1263,2019-01-12,3,NOP,18
1264,2019-01-12,4,OKC,18
1265,2019-01-12,4,SAS,18
1266,2019-01-12,5,ORL,18
1267,2019-01-12,5,BOS,18
1268,2019-01-12,6,PHO,18
1269,2019-01-12,6,DEN,18
1270,2019-01-12,7,SAC,18
1271,2019-01-12,7,CHO,18
1272,2019-01-12,8,UTA,18
1273,2019-01-12,8,CHI,18
1274,2019-01-13,1,ATL,18
1275,2019-01-13,1,MIL,18
1276,2019-01-13,2,DAL,18
1277,2019-01-13,2,GSW,18
1278,2019-01-13,3,DEN,18
1279,2019-01-13,3,POR,18
1280,2019-01-13,4,LAL,18
1281,2019-01-13,4,CLE,18
1282,2019-01-13,5,NYK,18
1283,2019-01-13,5,PHI,18
1284,2019-01-13,6,ORL,18
1285,2019-01-13,6,HOU,18
1286,2019-01-13,7,WAS,18
1287,2019-01-13,7,TOR,18
1288,2019-01-14,1,BRK,18
1289,2019-01-14,1,BOS,18
1290,2019-01-14,2,HOU,18
1291,2019-01-14,2,MEM,18
1292,2019-01-14,3,LAC,18
1293,2019-01-14,3,NOP,18
1294,2019-01-14,4,SAC,18
1295,2019-01-14,4,POR,18
1296,2019-01-14,5,SAS,18
1297,2019-01-14,5,CHO,18
1298,2019-01-14,6,UTA,18
1299,2019-01-14,6,DET,18
1300,2019-01-15,1,ATL,18
1301,2019-01-15,1,OKC,18
1302,2019-01-15,2,DEN,18
1303,2019-01-15,2,GSW,18
1304,2019-01-15,3,IND,18
1305,2019-01-15,3,PHO,18
1306,2019-01-15,4,LAL,18
1307,2019-01-15,4,CHI,18
1308,2019-01-15,5,MIL,18
1309,2019-01-15,5,MIA,18
1310,2019-01-15,6,PHI,18
1311,2019-01-15,6,MIN,18
1312,2019-01-16,1,BOS,18
1313,2019-01-16,1,TOR,18
1314,2019-01-16,2,DAL,18
1315,2019-01-16,2,SAS,18
1316,2019-01-16,3,DET,18
1317,2019-01-16,3,ORL,18
1318,2019-01-16,4,GSW,18
1319,2019-01-16,4,NOP,18
1320,2019-01-16,5,HOU,18
1321,2019-01-16,5,BRK,18
1322,2019-01-16,6,LAC,18
1323,2019-01-16,6,UTA,18
1324,2019-01-16,7,MEM,18
1325,2019-01-16,7,MIL,18
1326,2019-01-16,8,POR,18
1327,2019-01-16,8,CLE,18
1328,2019-01-17,1,CHO,18
1329,2019-01-17,1,SAC,18
1330,2019-01-17,2,DEN,18
1331,2019-01-17,2,CHI,18
1332,2019-01-17,3,IND,18
1333,2019-01-17,3,PHI,18
1334,2019-01-17,4,OKC,18
1335,2019-01-17,4,LAL,18
1336,2019-01-17,5,TOR,18
1337,2019-01-17,5,PHO,18
1338,2019-01-17,6,WAS,18
1339,2019-01-17,6,NYK,18
1340,2019-01-18,1,BOS,18
1341,2019-01-18,1,MEM,18
1342,2019-01-18,2,DET,18
1343,2019-01-18,2,MIA,18
1344,2019-01-18,3,LAC,18
1345,2019-01-18,3,GSW,18
1346,2019-01-18,4,MIN,18
1347,2019-01-18,4,SAS,18
1348,2019-01-18,5,ORL,18
1349,2019-01-18,5,BRK,18
1350,2019-01-18,6,POR,18
1351,2019-01-18,6,NOP,18
1352,2019-01-18,7,UTA,18
1353,2019-01-18,7,CLE,18
1354,2019-01-19,1,ATL,18
1355,2019-01-19,1,BOS,18
1356,2019-01-19,2,CHI,18
1357,2019-01-19,2,MIA,18
1358,2019-01-19,3,CHO,18
1359,2019-01-19,3,PHO,18
1360,2019-01-19,4,DEN,18
1361,2019-01-19,4,CLE,18
1362,2019-01-19,5,DET,18
1363,2019-01-19,5,SAC,18
1364,2019-01-19,6,HOU,18
1365,2019-01-19,6,LAL,18
1366,2019-01-19,7,IND,18
1367,2019-01-19,7,DAL,18
1368,2019-01-19,8,ORL,18
1369,2019-01-19,8,MIL,18
1370,2019-01-19,9,PHI,18
1371,2019-01-19,9,OKC,18
1372,2019-01-19,10,TOR,18
1373,2019-01-19,10,MEM,18
1374,2019-01-20,1,IND,18
1375,2019-01-20,1,CHO,18
1376,2019-01-20,2,MIN,18
1377,2019-01-20,2,PHO,18
1378,2019-01-20,3,SAS,18
1379,2019-01-20,3,LAC,18
1380,2019-01-21,1,ATL,18
1381,2019-01-21,1,ORL,18
1382,2019-01-21,2,BOS,18
1383,2019-01-21,2,MIA,18
1384,2019-01-21,3,BRK,18
1385,2019-01-21,3,SAC,18
1386,2019-01-21,4,CLE,18
1387,2019-01-21,4,CHI,18
1388,2019-01-21,5,LAL,18
1389,2019-01-21,5,GSW,18
1390,2019-01-21,6,MEM,18
1391,2019-01-21,6,NOP,18
1392,2019-01-21,7,MIL,18
1393,2019-01-21,7,DAL,18
1394,2019-01-21,8,NYK,18
1395,2019-01-21,8,OKC,18
1396,2019-01-21,9,PHI,18
1397,2019-01-21,9,HOU,18
1398,2019-01-21,10,UTA,18
1399,2019-01-21,10,POR,18
1400,2019-01-21,11,WAS,18
1401,2019-01-21,11,DET,18
1402,2019-01-22,1,DAL,18
1403,2019-01-22,1,LAC,18
1404,2019-01-22,2,OKC,18
1405,2019-01-22,2,POR,18
1406,2019-01-22,3,PHO,18
1407,2019-01-22,3,MIN,18
1408,2019-01-22,4,TOR,18
1409,2019-01-22,4,SAC,18
1410,2019-01-23,1,BOS,18
1411,2019-01-23,1,CLE,18
1412,2019-01-23,2,BRK,18
1413,2019-01-23,2,ORL,18
1414,2019-01-23,3,CHI,18
1415,2019-01-23,3,ATL,18
1416,2019-01-23,4,IND,18
1417,2019-01-23,4,TOR,18
1418,2019-01-23,5,MEM,18
1419,2019-01-23,5,CHO,18
1420,2019-01-23,6,MIA,18
1421,2019-01-23,6,LAC,18
1422,2019-01-23,7,NOP,18
1423,2019-01-23,7,DET,18
1424,2019-01-23,8,NYK,18
1425,2019-01-23,8,HOU,18
1426,2019-01-23,9,PHI,18
1427,2019-01-23,9,SAS,18
1428,2019-01-23,10,UTA,18
1429,2019-01-23,10,DEN,18
1430,2019-01-24,1,LAL,18
1431,2019-01-24,1,MIN,18
1432,2019-01-24,2,OKC,18
1433,2019-01-24,2,NOP,18
1434,2019-01-24,3,PHO,18
1435,2019-01-24,3,POR,18
1436,2019-01-24,4,WAS,18
1437,2019-01-24,4,GSW,18
1438,2019-01-25,1,BRK,18
1439,2019-01-25,1,NYK,18
1440,2019-01-25,2,CHI,18
1441,2019-01-25,2,LAC,18
1442,2019-01-25,3,CLE,18
1443,2019-01-25,3,MIA,18
1444,2019-01-25,4,DAL,18
1445,2019-01-25,4,DET,18
1446,2019-01-25,5,DEN,18
1447,2019-01-25,5,PHO,18
1448,2019-01-25,6,HOU,18
1449,2019-01-25,6,TOR,18
1450,2019-01-25,7,MEM,18
1451,2019-01-25,7,SAC,18
1452,2019-01-25,8,MIL,18
1453,2019-01-25,8,CHO,18
1454,2019-01-25,9,ORL,18
1455,2019-01-25,9,WAS,18
1456,2019-01-25,10,UTA,18
1457,2019-01-25,10,MIN,18
1458,2019-01-26,1,BOS,18
1459,2019-01-26,1,GSW,18
1460,2019-01-26,2,DEN,18
1461,2019-01-26,2,PHI,18
1462,2019-01-26,3,MEM,18
1463,2019-01-26,3,IND,18
1464,2019-01-26,4,NOP,18
1465,2019-01-26,4,SAS,18
1466,2019-01-26,5,POR,18
1467,2019-01-26,5,ATL,18
1468,2019-01-27,1,CHI,18
1469,2019-01-27,1,CLE,18
1470,2019-01-27,2,DAL,18
1471,2019-01-27,2,TOR,18
1472,2019-01-27,3,HOU,18
1473,2019-01-27,3,ORL,18
1474,2019-01-27,4,LAC,18
1475,2019-01-27,4,SAC,18
1476,2019-01-27,5,LAL,18
1477,2019-01-27,5,PHO,18
1478,2019-01-27,6,MIN,18
1479,2019-01-27,6,UTA,18
1480,2019-01-27,7,NYK,18
1481,2019-01-27,7,MIA,18
1482,2019-01-27,8,OKC,18
1483,2019-01-27,8,MIL,18
1484,2019-01-27,9,SAS,18
1485,2019-01-27,9,WAS,18
1486,2019-02-01,1,CHO,18
1487,2019-02-01,1,MEM,18
1488,2019-02-01,2,DEN,18
1489,2019-02-01,2,HOU,18
1490,2019-02-01,3,MIA,18
1491,2019-02-01,3,OKC,18
1492,2019-02-01,4,NYK,18
1493,2019-02-01,4,BOS,18
1494,2019-02-01,5,UTA,18
1495,2019-02-01,5,ATL,18
1496,2019-02-02,1,CHO,18
1497,2019-02-02,1,CHI,18
1498,2019-02-02,2,CLE,18
1499,2019-02-02,2,DAL,18
1500,2019-02-02,3,DET,18
1501,2019-02-02,3,LAC,18
1502,2019-02-02,4,GSW,18
1503,2019-02-02,4,LAL,18
1504,2019-02-02,5,MIA,18
1505,2019-02-02,5,IND,18
1506,2019-02-02,6,MIN,18
1507,2019-02-02,6,DEN,18
1508,2019-02-02,7,ORL,18
1509,2019-02-02,7,BRK,18
1510,2019-02-02,8,PHO,18
1511,2019-02-02,8,ATL,18
1512,2019-02-02,9,SAC,18
1513,2019-02-02,9,PHI,18
1514,2019-02-02,10,SAS,18
1515,2019-02-02,10,NOP,18
1516,2019-02-02,11,UTA,18
1517,2019-02-02,11,HOU,18
1518,2019-02-02,12,WAS,18
1519,2019-02-02,12,MIL,18
1520,2019-02-03,1,BOS,18
1521,2019-02-03,1,OKC,18
1522,2019-02-03,2,NYK,18
1523,2019-02-03,2,MEM,18
1524,2019-02-03,3,TOR,18
1525,2019-02-03,3,LAC,18
1526,2019-02-04,1,BRK,18
1527,2019-02-04,1,MIL,18
1528,2019-02-04,2,DET,18
1529,2019-02-04,2,DEN,18
1530,2019-02-04,3,NOP,18
1531,2019-02-04,3,IND,18
1532,2019-02-04,4,PHO,18
1533,2019-02-04,4,HOU,18
1534,2019-02-04,5,SAC,18
1535,2019-02-04,5,SAS,18
1536,2019-02-04,6,WAS,18
1537,2019-02-04,6,ATL,18
1538,2019-02-05,1,CHO,18
1539,2019-02-05,1,LAC,18
1540,2019-02-05,2,CLE,18
1541,2019-02-05,2,BOS,18
1542,2019-02-05,3,IND,18
1543,2019-02-05,3,LAL,18
1544,2019-02-05,4,MEM,18
1545,2019-02-05,4,MIN,18
1546,2019-02-05,5,NYK,18
1547,2019-02-05,5,DET,18
1548,2019-02-05,6,OKC,18
1549,2019-02-05,6,ORL,18
1550,2019-02-05,7,PHI,18
1551,2019-02-05,7,TOR,18
1552,2019-02-05,8,POR,18
1553,2019-02-05,8,MIA,18
1554,2019-02-06,1,BRK,18
1555,2019-02-06,1,DEN,18
1556,2019-02-06,2,CHI,18
1557,2019-02-06,2,NOP,18
1558,2019-02-06,3,DAL,18
1559,2019-02-06,3,CHO,18
1560,2019-02-06,4,GSW,18
1561,2019-02-06,4,SAS,18
1562,2019-02-06,5,MIL,18
1563,2019-02-06,5,WAS,18
1564,2019-02-06,6,SAC,18
1565,2019-02-06,6,HOU,18
1566,2019-02-06,7,UTA,18
1567,2019-02-06,7,PHO,18
1568,2019-02-07,1,ATL,18
1569,2019-02-07,1,TOR,18
1570,2019-02-07,2,BOS,18
1571,2019-02-07,2,LAL,18
1572,2019-02-07,3,IND,18
1573,2019-02-07,3,LAC,18
1574,2019-02-07,4,OKC,18
1575,2019-02-07,4,MEM,18
1576,2019-02-07,5,ORL,18
1577,2019-02-07,5,MIN,18
1578,2019-02-07,6,POR,18
1579,2019-02-07,6,SAS,18
1580,2019-02-08,1,BRK,18
1581,2019-02-08,1,CHI,18
1582,2019-02-08,2,DAL,18
1583,2019-02-08,2,MIL,18
1584,2019-02-08,3,DET,18
1585,2019-02-08,3,NYK,18
1586,2019-02-08,4,NOP,18
1587,2019-02-08,4,MIN,18
1588,2019-02-08,5,PHI,18
1589,2019-02-08,5,DEN,18
1590,2019-02-08,6,PHO,18
1591,2019-02-08,6,GSW,18
1592,2019-02-08,7,SAC,18
1593,2019-02-08,7,MIA,18
1594,2019-02-08,8,WAS,18
1595,2019-02-08,8,CLE,18
1596,2019-02-09,1,ATL,18
1597,2019-02-09,1,CHO,18
1598,2019-02-09,2,BOS,18
1599,2019-02-09,2,LAC,18
1600,2019-02-09,3,CHI,18
1601,2019-02-09,3,WAS,18
1602,2019-02-09,4,HOU,18
1603,2019-02-09,4,OKC,18
1604,2019-02-09,5,IND,18
1605,2019-02-09,5,CLE,18
1606,2019-02-09,6,MEM,18
1607,2019-02-09,6,NOP,18
1608,2019-02-09,7,MIL,18
1609,2019-02-09,7,ORL,18
1610,2019-02-09,8,NYK,18
1611,2019-02-09,8,TOR,18
1612,2019-02-09,9,UTA,18
1613,2019-02-09,9,SAS,18
1614,2019-02-10,1,ATL,18
1615,2019-02-10,1,ORL,18
1616,2019-02-10,2,DAL,18
